. O
وعلى	O
الفور	O
بدأتطوير	O
ركام	O
فيرمي	B-PERS
ببناء	O
مفاعل	O
تتوافر	O
فيه	O
إمكانات	O
أكثر	O
دقة	O
أعطى	O
الاسم	O
الكودي	O
اكس	O
10	O
x	O
10	O
لكي	O
يتم	O
فيه	O
تشعيع	O
أو	O
تثرية	O
Enrichment	B-MISC
اليورانيوم	B-MISC
لإنتاج	O
البلوتونيوم	B-MISC
وجهزت	O
مضخات	O
المياه	O
لتبريد	O
الحرارة	O
العالية	O
التي	O
تصدر	O
منه	O
. O
ويمكن	O
القول	O
بطريقة	O
مبسطة	O
أن	O
موتر	O
الإجهاد	O
الطاقة	O
هو	O
سبب	O
وجود	O
مجال	O
تثاقلي	O
في	O
زمكان	O
معين	O
وذلك	O
بشكل	O
أعم	O
من	O
ما	O
تفعله	O
الكتلة	O
وحدها	O
في	O
قانون	B-MISC
نيوتن	I-MISC
الكلاسيكي	O
للجاذبية	O
. O
في	O
الدور	O
النصف	O
النهائي	O
كانت	O
نهاية	O
المسيرة	O
المنتخب	B-ORG
الإنجليزي	I-ORG
أوقف	O
مسيرة	O
البرتغال	B-LOC
وفازت	O
عليها	O
2	O
1	O
بالرغم	O
من	O
هدف	O
أوزيبيو	B-PERS
. O
تنتشر	O
في	O
مدينة	O
دمشق	B-LOC
عدد	O
من	O
الفنادق	O
الدولية	O
الحديثة	O
من	O
فئة	O
الخمسة	O
نجوم	O
وعشرات	O
العشرات	O
من	O
الفنادق	O
من	O
مختلف	O
الدرجات	O
ومختلف	O
أنواع	O
ومستويات	O
المطاعم	O
والمقاهي	O
والكازينوهات	O
داخل	O
المدينة	O
وخارجها	O
والمنشآت	O
السياحية	O
الضخمة	O
والمطاعم	O
والنوادي	O
والمسابح	O
والمقاهي	O
المنتشرة	O
في	O
منطقة	O
ربوة	B-LOC
دمشق	I-LOC
السياحية	O
المعروفة	O
وفي	O
مناطق	O
غوطة	B-LOC
دمشق	I-LOC
وحتى	O
المصايف	B-LOC
الدمشقية	I-LOC
الشهيرة	O
باعتدال	O
جوها	O
وجمال	O
طبيعتها	O
في	O
أعالي	O
الجبال	O
مثل	O
مصايف	B-LOC
وادي	I-LOC
بردى	I-LOC
والزبداني	B-LOC
وبلودان	B-LOC
حيث	O
العديد	O
من	O
الفنادق	O
والمجمعات	O
والمنتجعات	O
السياحية	O
وإضافة	O
ل	O
أسواق	B-LOC
دمشق	I-LOC
القديمة	O
والمعروفة	O
والشهيرة	O
بمنتجاتها	O
هناك	O
العديد	O
من	O
الأسواق	O
والمجمعات	O
والمولات	O
التجارية	O
الحديثة	O
الراقية	O
التي	O
تبيع	O
أحدث	O
المنتجات	O
السورية	O
والعالمية	O
في	O
مناطق	O
دمشق	B-LOC
الجديدة	O
. O
قال	O
الإمام	O
علي	B-PERS
بن	I-PERS
الحسين	I-PERS
زين	I-PERS
العابدين	I-PERS
عليه	O
السلام	O
أخذ	O
الله	O
ميثاق	O
أناس	O
من	O
هذه	O
الأمة	O
لا	O
تعرفهم	O
فراعنة	O
هذه	O
الأرض	O
هم	O
معروفون	O
في	O
أهل	O
السماوات	O
يجمعون	O
هذه	O
الأعضاء	O
المتفرقة	O
والجسوم	O
المضرجة	O
وينصبون	O
بهذا	O
الطف	O
علما	O
على	O
قبر	O
سيد	O
الشهداء	O
لا	O
يدرس	O
أثره	O
ولا	O
يعفو	O
رسمه	O
على	O
مرور	O
الليالي	O
والأيام	O
لما	O
ولي	O
المختار	B-PERS
بن	I-PERS
أبي	I-PERS
عبيد	I-PERS
الثقفي	I-PERS
الكوفة	B-LOC
في	O
عام	O
65	O
ه	O
مطالبا	O
بثأر	O
الحسين	B-PERS
بن	I-PERS
علي	I-PERS
عليه	O
السلام	O
وقام	O
بتعقب	O
قتلة	O
الإمام	O
الحسين	B-PERS
عليه	O
السلام	O
وصحبه	O
الكرام	O
وحاكمهم	O
ومن	O
ثم	O
قتلهم	O
بعد	O
ذلك	O
بني	O
مرقد	O
الإمام	O
الحسين	B-PERS
عليه	O
السلام	O
في	O
كربلاء	B-LOC
وشيد	O
له	O
قبة	O
من	O
الآجر	O
والجص	O
وهو	O
أول	O
من	O
بني	O
عليه	O
بناء	O
أيام	O
إمرته	O
وكانت	O
على	O
القبر	O
سقيفة	O
ومسجد	O
ولهذا	O
المسجد	O
بابان	O
أحدهما	O
نحو	O
الجنوب	O
والآخر	O
نحو	O
الشرق	O
ويؤيد	O
ذلك	O
القول	O
الوارد	O
عن	O
الأمام	O
الصادق	B-PERS
عليه	O
السلام	O
في	O
كيفية	O
زيارة	O
قبر	O
الحسين	B-PERS
عليه	O
السلام	O
فقد	O
قال	O
. O
إلا	O
أنها	O
سقطت	O
بأيدي	O
القوات	B-ORG
الفرنسية	I-ORG
في	O
تموز	O
يوليو	O
من	O
نفس	O
العام	O
لتبدأ	O
حقبة	O
الانتداب	O
الفرنسي	O
على	O
المدينة	O
. O
يواجه	O
أغلب	O
المستخدمون	O
هذا	O
عن	O
طريق	O
تمرير	O
س	B-MISC
عبر	O
نفق	O
SSH	B-MISC
معظم	O
التطبيقات	O
تدعم	O
تمرير	O
تطبيقات	O
س	B-MISC
عبر	O
أنفاق	O
وإن	O
كانت	O
أحيانا	O
غير	O
مفعلة	O
بشكل	O
افتراضى	O
. O
ويعمل	O
الباحثون	O
في	O
الوقت	O
الحاضر	O
على	O
العديد	O
من	O
التطبيقات	O
الأخرى	O
المستقبلية	O
في	O
المعلوماتية	O
مثل	O
الترميز	O
الكمومي	O
والحاسوب	O
الكمومي	O
. O
وبعد	O
ذلك	O
انتقلت	O
الخلافة	O
إلى	O
مروان	B-PERS
بن	I-PERS
الحكم	I-PERS
والذي	O
حارب	O
التمر	B-PERS
وقلب	O
الموازين	O
على	O
كل	O
الخارجين	B-PERS
وكان	O
على	O
راسهم	O
الزبير	B-PERS
وبدت	O
الحروب	O
بينهم	O
بقيادة	O
القائد	O
الحجاج	B-PERS
بن	I-PERS
يوسف	I-PERS
الثقفي	I-PERS
وقام	O
بدوره	O
ليشن	O
حملته	O
على	O
ابن	B-PERS
الزبير	I-PERS
حتى	O
خرج	O
ابن	B-PERS
الزبير	I-PERS
حتى	O
قتل	O
وفرح	O
الناس	O
بمقتله	O
ولا	O
حول	O
ولا	O
قوة	O
إلا	O
بالله	O
حتى	O
قال	O
عبد	B-PERS
الله	I-PERS
بن	I-PERS
عمر	I-PERS
وانتهت	O
بذلك	O
العقبات	O
في	O
طريق	O
بني	B-PERS
أمية	I-PERS
فاكملوا	O
اعلاء	O
راية	O
الإسلام	O
وترسيخ	O
دعائم	O
الدولة	B-LOC
الإسلامية	I-LOC
وبعد	O
وفاة	O
مروان	B-PERS
بن	I-PERS
الحكم	I-PERS
خلفه	O
ابنه	O
عبد	B-PERS
الملك	I-PERS
بن	I-PERS
مروان	I-PERS
الذي	O
يعتبر	O
المؤسس	O
الفعلي	O
للخلافة	O
الاموية	O
بدمشق	B-LOC
وقام	O
بتوسيع	O
الحكم	O
وتوطيد	O
دعائم	O
واركان	O
الدولة	O
وعدل	O
في	O
حكمه	O
وكان	O
له	O
شأن	O
كبير	O
ونشر	O
العلم	O
وحافظ	O
هلى	O
روابط	O
الدولة	O
في	O
ازدياد	O
اتساعها	O
في	O
جميع	O
الاتجاهات	O
نحو	O
الشرق	O
والغرب	O
واهتم	O
عبد	B-PERS
الملك	I-PERS
بن	I-PERS
مروان	I-PERS
بالعمارة	O
وانشأ	O
دور	O
العبادة	O
والمدارس	O
العلمية	O
في	O
دمشق	B-LOC
وغيرها	O
من	O
البلاد	B-LOC
الإسلامية	I-LOC
. O
وتختص	O
بدراسة	O
هذه	O
الأنظمة	O
التي	O
توصف	O
بأنها	O
لاخطية	O
نظرية	O
الشواش	O
. O
وجل	O
تلك	O
المراهم	O
مما	O
لا	O
نستعملها	O
نحن	O
قط	O
على	O
كثر	O
عنايتنا	O
لصناعة	O
الجراحات	O
ومعالجة	O
الرديئة	O
منها	O
ولم	O
نر	O
أحدا	O
من	O
أصحاب	O
الجراحات	O
استعملها	O
. O
النسبية	O
العامة	O
هي	O
نظرية	O
ذات	O
طابع	O
هندسي	O
توصل	O
إليها	O
ألبرت	B-PERS
أينشتاين	I-PERS
بشكل	O
منفرد	O
ونشرها	O
في	O
15	O
1916	O
وذلك	O
بأنه	O
قام	O
بتوحيد	O
النسبية	O
الخاصة	O
وقانون	B-MISC
نيوتن	I-MISC
العام	O
للجاذبية	O
. O
أغلب	O
المبرمجين	O
في	O
الماضي	O
اختاروا	O
تجاهل	O
مسائل	O
الشبكة	O
واستخدام	O
واجهات	B-MISC
برمجة	I-MISC
الصوت	I-MISC
المحلية	O
والخاصة	O
بكل	O
نظام	O
. O
لهذا	O
يحاول	O
العلماء	O
حاليا	O
توليد	O
الطاقة	O
النووية	O
عن	O
طريق	O
الاندماج	O
النووي	O
بدلا	O
من	O
الانشطار	O
النووي	O
الذي	O
تنشطر	O
فيه	O
ذرات	O
اليورانيوم	B-MISC
وتعطي	O
بروتونات	B-MISC
ونيوترونات	I-MISC
وجسيمات	O
دقيقة	O
تحول	O
حركتها	O
إلى	O
حرارة	O
في	O
ماء	O
التبريد	O
ومن	O
بخاره	O
المرتفع	O
الضغط	O
تولد	O
الطاقة	O
الكهربائية	O
. O
وهذه	O
الحملة	O
قادها	O
بطرس	B-PERS
الناسك	I-PERS
حتى	O
وصولها	O
إلى	O
القسطنطينية	B-LOC
عاصمة	O
الإمبراطورية	B-LOC
البيزطية	I-LOC
. O
ويحتوي	O
اليورانيوم	B-MISC
الطبيعي	O
على	O
نسبة	O
0	O
7	O
من	O
يورانيوم	B-MISC
235	O
وهو	O
نظير	O
ينشطر	O
. O
يقع	O
الضريح	O
المقدس	O
الذي	O
ضم	O
في	O
ثراه	O
الجسد	O
الطاهر	O
للإمام	O
أبي	B-PERS
عبد	I-PERS
الله	I-PERS
الحسين	I-PERS
عليه	O
السلام	O
مع	O
ابنيه	O
علي	B-PERS
الأكبر	I-PERS
وعلي	B-PERS
الأصغر	I-PERS
تحت	O
صندوق	O
مصنوع	O
من	O
الخشب	O
الثمين	O
الرائع	O
المطعم	O
بالعاج	O
ويحيط	O
به	O
صندوق	O
آخر	O
من	O
الزجاج	O
ويعلو	O
الصندوق	O
شباك	O
مصنوع	O
من	O
الفضة	O
الخالصة	O
وموشى	O
بالذهب	O
وعليه	O
كتابات	O
من	O
الآيات	O
القرآنية	O
الكريمة	O
ونقوش	O
وزخارف	O
بديعة	O
الصنع	O
وتحيط	O
بالشباك	O
روضة	O
واسعة	O
رصفت	O
أرضها	O
بالمرمر	O
الإيطالي	O
وغلفت	O
جدرانها	O
بارتفاع	O
مترين	O
بالمرمر	O
نفسه	O
فيما	O
تزدان	O
بقية	O
الجدران	O
والسقوف	O
بالمرايا	O
التي	O
صنعت	O
بأشكال	O
هندسية	O
تشكل	O
آية	O
من	O
آيات	O
الفن	O
المعماري	O
الرائع	O
. O
و	O
هذا	O
مختلف	O
عن	O
استخدام	O
نظام	O
BSD	B-MISC
لبعض	O
برامج	O
GNU	B-MISC
فهذا	O
النظام	O
الجديد	O
الذي	O
مازال	O
في	O
طور	O
التصميم	O
كل	O
مكوناته	O
عدا	O
النواة	O
من	O
تصميم	O
GNU	B-MISC
. O
و	O
لقد	O
انتهت	O
العلاقة	O
بين	O
AT	B-MISC
T	I-MISC
و	O
Sun	B-MISC
بانتهاء	O
العمل	O
في	O
مشروع	O
SVR4	B-MISC
بمعنى	O
أن	O
كل	O
ما	O
تلى	O
نسخة	O
Solaris	B-MISC
2	I-MISC
. O
وقد	O
ألف	O
الرازي	B-PERS
لهذا	O
الحاكم	O
كتابه	O
المنصوري	B-MISC
في	I-MISC
الطب	I-MISC
ثم	O
الطب	B-MISC
الروحاني	I-MISC
وكلاهما	O
متمم	O
للآخر	O
فيختص	O
الأول	O
بأمراض	O
الجسم	O
والثاني	O
بأمراض	O
النفس	O
. O
على	O
الرغم	O
من	O
أن	O
نادي	B-ORG
بورتو	I-ORG
و	O
بوافيستا	B-ORG
كانا	O
يريدان	O
ضمه	O
لكن	O
والده	O
رفض	O
لأنه	O
مازال	O
شابا	O
صغيرا	O
. O
ولها	O
تكافؤ	O
مختلف	O
وتستخدم	O
كمواد	O
محفزة	O
catalysts	B-MISC
. O
و	O
من	O
الأمثلة	O
على	O
هذا	O
ما	O
يلي	O
العقد	O
الملكي	O
الإنجليزي	O
يماثل	O
العقد	O
الإسلامي	O
و	O
كذلك	O
هيئة	B-ORG
المحلفين	I-ORG
الإنكليزية	I-ORG
مماثلة	O
للفيف	O
الإسلامي	O
. O
لم	O
يكن	O
الهدف	O
من	O
الشعار	O
التعقيد	O
بل	O
كان	O
مرتبطا	O
بروح	O
الألعاب	B-MISC
الألومية	I-MISC
ولهذا	O
كان	O
الشعار	O
بسيطا	O
وتجريديا	O
ساطعا	O
ونقيبا	O
. O
كان	O
لكرستيانو	B-PERS
رونالدو	I-PERS
دور	O
في	O
واقعة	O
طرد	O
زميله	O
بالفريق	O
الإنجليزي	O
واين	B-PERS
روني	I-PERS
في	O
مباراة	O
إنجلترا	B-LOC
والبرتغال	I-LOC
أثناء	O
لقائهما	O
بكأس	O
العالم	O
2006	O
. O
بالنسبة	O
إلى	O
الحاسبات	O
الشخصية	O
على	O
سبيل	O
المثال	O
فان	O
لوحة	O
المفاتيح	O
و	O
الفأرة	O
هما	O
الطريقتين	O
الرئيسيتين	O
المستخدمتين	O
لإدخال	O
المعلومات	O
مباشرة	O
إلى	O
الحاسب	O
و	O
الشاشة	O
هي	O
الطريقة	O
الرئيسية	O
لإعادة	O
إظهار	O
المعلومات	O
للمستخدم	O
و	O
ذلك	O
بالرغم	O
من	O
أن	O
الطابعات	O
و	O
السماعات	O
منتشرة	O
أيضا	O
. O
يصعب	O
الفصل	O
بين	O
الأحداث	O
التي	O
وقعت	O
في	O
فترة	O
الحروب	B-MISC
الصليبية	I-MISC
. O
و	O
التي	O
تنص	O
على	O
دالة	O
الطول	O
الموجي	O
للمدار	O
الإلكترونى	O
للهيدروجين	B-MISC
. O
و	O
قد	O
تمت	O
دراسة	O
الذرة	O
بدون	O
قصد	O
مباشر	O
في	O
القرن	O
19	O
و	O
القرن	O
20	O
وفى	O
السنين	O
الحالية	O
وبظهور	O
تقنيات	O
جديدة	O
أصبحت	O
دراسة	O
الذرة	O
أسهل	O
وأدق	O
. O
وربما	O
تطلبت	O
العمليات	O
الحسابية	O
الأكثر	O
تعقيدا	O
استخدام	O
العديد	O
من	O
العمليات	O
وعناصر	O
البيانات	O
معا	O
. O
3	O
وما	O
بعده	O
من	O
أبل	B-MISC
على	O
X11	B-MISC
. O
وفكرة	O
الأثير	O
ابتكرت	O
كي	O
يكون	O
هذا	O
الوسط	O
هو	O
الوسط	O
الناقل	O
للضوء	O
بالطريقة	O
السابقة	O
. O
كان	O
إكس	B-MISC
بهذا	O
أول	O
نظام	B-MISC
نوفذة	I-MISC
يوفر	O
استقلالية	O
عن	O
العتاد	O
حقيقية	O
و	O
استقلالية	O
عن	O
أي	O
مطور	O
داعم	O
vendor	O
. O
وتم	O
بالفعل	O
الانتهاء	O
من	O
بناء	O
الملعب	O
الجديد	O
في	O
14	O
ديسمبر	O
1947	O
. O
كانت	O
دعوة	O
الباباوية	O
للحروب	B-MISC
الصليبية	I-MISC
التي	O
بدأها	O
البابا	O
اوربان	B-PERS
الثاني	I-PERS
في	O
نوفمبر	O
1095	O
بعقده	O
مجمعا	O
لرجال	O
الدين	O
في	O
مدينة	O
كليرمون	B-LOC
فران	I-LOC
الفرنسية	O
وكان	O
الكثير	O
من	O
الحملات	O
قد	O
بررت	O
بتطبيق	O
ارادة	O
الرب	O
عن	O
طريق	O
الحج	O
إلى	O
الأرض	B-LOC
المقدسة	I-LOC
للتكفير	O
عن	O
الخطايا	O
وكانت	O
الدعوات	O
تروي	O
عن	O
اضطهاد	O
الحكم	O
الإسلامي	O
للمسيحيين	B-PERS
في	O
الأرض	B-LOC
المقدسة	I-LOC
وتدعو	O
إلى	O
تحريرهم	O
وتراجعت	O
هذه	O
الدوافع	O
الدينية	O
مع	O
مرور	O
الوقت	O
لتصل	O
إلى	O
حد	O
تدمير	O
مدينة	O
القسطنطينية	B-LOC
المسيحية	I-LOC
الشرقية	I-LOC
في	O
الحملة	B-MISC
الصليبية	I-MISC
الأولى	I-MISC
و	O
الرابعة	O
على	O
أيدي	O
الصليبيين	B-PERS
أنفسهم	O
. O
وصناعات	O
النحاس	O
والأرابيسك	O
وصناعة	O
الحلي	O
والمصدفات	O
وصناعة	O
الحرير	O
والأصواف	O
والأقمشة	O
المطرزة	O
. O
مع	O
منظمة	O
X	B-MISC
. O
لكن	O
لعدة	O
سنوات	O
لم	O
يحل	O
لغز	O
هذا	O
التشابه	O
في	O
هذا	O
السلوك	O
الصفاتي	O
. O
أيضا	O
قام	O
الإنترنت	O
بتسهيل	O
عملية	O
التسوق	O
الشخصي	O
والذي	O
يتيح	O
لشركة	O
ما	O
أن	O
تسوق	O
منتج	O
لشخص	O
معين	O
أو	O
مجموعة	O
معينة	O
من	O
الأشخاص	O
بطريقة	O
أفضل	O
من	O
أي	O
وسط	O
إعلاني	O
. O
وأرضيتها	O
جميعا	O
مبلطة	O
بالرخام	O
الأبيض	O
الناصع	O
وفي	O
وسط	O
جدرانها	O
كلها	O
قطع	O
من	O
المرايا	O
الكبيرة	O
أو	O
الصغيرة	O
ويبلغ	O
ارتفاع	O
كل	O
رواق	O
12	O
م	O
ولكل	O
رواق	O
من	O
هذه	O
الأروقة	O
اسم	O
خاص	O
به	O
وهي	O
. O
ولم	O
يكن	O
يعرف	O
لها	O
تفسيرا	O
. O
و	O
اليابان	B-LOC
تحصل	O
على	O
30	O
من	O
احتياجاتها	O
من	O
الكهرباء	O
من	O
الطاقة	O
النووية	O
بينما	O
بلجيكا	B-LOC
و	O
بلغاريا	B-LOC
و	O
المجر	B-LOC
و	O
سلوفاكيا	B-LOC
و	O
كوريا	B-LOC
الجنوبية	I-LOC
و	O
السويد	B-LOC
و	O
سويسرا	B-LOC
و	O
سلوفينيا	B-LOC
و	O
أوكرانيا	B-LOC
فتعتمد	O
على	O
الطاقة	O
النووية	O
لتزويد	O
ثلث	O
احتياجاتها	O
من	O
الطاقة	O
. O
ويجب	O
أن	O
نعرف	O
أن	O
حجم	O
الذرة	O
ضئيل	O
جدا	O
. O
الطول	O
الموجي	O
الطيف	O
الكهرومغناطيسي	O
خارج	O
مجال	O
رؤية	O
العين	O
يطلق	O
علية	O
الأشعة	B-MISC
فوق	I-MISC
البنفسجية	I-MISC
والأشعة	B-MISC
تحت	I-MISC
الحمراء	I-MISC
. O
لم	O
يكن	O
لدى	O
المهندسين	O
الذين	O
خططوا	O
للشبكة	O
في	O
بداية	O
عهدها	O
أدنى	O
تصور	O
لما	O
آلت	O
إليه	O
الشبكة	O
اليوم	O
ويعزى	O
نجاحها	O
العملاق	O
اليوم	O
للا	O
مركزية	O
الشبكة	O
أو	O
بمعنى	O
آخر	O
لا	O
يوجد	O
جهة	O
واحدة	O
تسيطر	O
على	O
مجريات	O
الأمور	O
بشأن	O
الشبكة	O
. O
وأقام	O
في	O
أركان	O
الجامع	O
الأربعة	O
صومعة	O
ضخمة	O
ولكن	O
زلزالا	O
لاحقا	O
أتى	O
على	O
المنارتين	O
الشماليتين	O
فاستعيض	O
عنها	O
بمنارة	O
في	O
وسط	O
الجدار	O
الشمالي	O
وأصبح	O
للمسجد	O
ثلاث	O
منارات	O
اثنتان	O
في	O
طرفي	O
الجدار	O
الجنوبي	O
وواحدة	O
في	O
منتصف	O
الجدار	O
الشمالي	O
وتسمى	O
مئذنة	O
العروس	O
إن	O
هذه	O
الصوامع	O
المربعة	O
هي	O
أصل	O
المآذن	O
التي	O
انتقلت	O
من	O
دمشق	B-LOC
إلى	O
شمالي	B-LOC
أفريقيا	I-LOC
والأندلس	B-LOC
نرى	O
تأثيرها	O
واضحا	O
على	O
مآذن	B-LOC
القيروان	I-LOC
والكتبية	B-LOC
وحسان	B-LOC
وإشبيلية	B-LOC
وغيرها	O
. O
ويتم	O
تصنيف	O
مجموعة	O
ملفات	O
واجهة	O
برمجة	O
التطبيقات	O
وفقا	O
لأغراض	O
مختلفة	O
. O
لذلك	O
فان	O
لكل	O
جسيم	O
ظل	O
عند	O
سقوط	O
الضوء	O
عليه	O
أو	O
على	O
أي	O
شي	O
يصدر	O
منه	O
لذلك	O
يمكن	O
القول	O
بأن	O
انتشار	O
الضوء	O
بخطوط	O
مستقيمة	O
هو	O
مبدأ	O
علمي	O
يتحقق	O
من	O
مشاهدة	O
الظل	O
وكذلك	O
فإن	O
تجمع	O
الضوء	O
بالعدسات	O
و	O
بالكاميرات	O
هو	O
تطبيق	O
لهذه	O
الحقيقة	O
. O
سنة	O
1954	O
ساهم	O
الإتحاد	B-ORG
البرتغالي	I-ORG
في	O
تأسيس	O
الإتحاد	B-ORG
الأوروبي	I-ORG
لكرة	O
القدم	O
وأصبح	O
عضوا	O
فيه	O
إلا	O
أن	O
ذلك	O
لم	O
يشفع	O
له	O
في	O
تحقيق	O
إنجاز	O
في	O
كأس	B-MISC
أمم	I-MISC
أوروبا	I-MISC
وفشل	O
في	O
الوصول	O
إليه	O
سنتي	O
1960	O
و	O
1964	O
. O
حتى	O
أنه	O
يستعمل	O
في	O
أكثر	O
الأماكن	O
حساسية	O
مما	O
زاد	O
من	O
دعم	O
النظم	O
له	O
و	O
انتشاره	O
و	O
دعم	O
الشركات	O
المنتجة	O
للبرامج	O
و	O
الحلول	O
له	O
إذ	O
أصبح	O
من	O
الممكن	O
استعمال	O
نظام	O
قواعد	O
البيانات	O
أوراكل	B-MISC
في	O
جنو	B-MISC
لينكس	B-MISC
كما	O
أن	O
مجموعة	O
كبيرة	O
من	O
حلول	O
الشركات	O
المقدمة	O
من	O
IBM	O
و	O
HP	O
ونوفل	B-ORG
و	O
غيرها	O
أصبحت	O
متوفرة	O
و	O
أو	O
مبنية	O
على	O
جنو	B-MISC
لينكس	B-MISC
. O
ولم	O
يكن	O
يسمح	O
للانشطار	O
أن	O
يكتمل	O
في	O
الركام	O
ويوقف	O
بدفع	O
قضبان	O
الكادميوم	B-MISC
للتحكم	O
فيه	O
فور	O
ظهور	O
دلائل	O
نجاح	O
الانشطار	O
. O
ورغم	O
أن	O
الحصول	O
على	O
دعم	O
المؤسسات	O
الكبرى	O
للبرمجيات	O
الحرة	O
هو	O
أمر	O
هام	O
بالنسبة	O
لستولمان	B-PERS
فإنه	O
يرى	O
أن	O
ذلك	O
لا	O
يجب	O
أن	O
يكون	O
على	O
حساب	O
حرية	O
البرمجيات	O
ومستخدميها	O
. O
وتعتمد	O
الفيزياء	B-MISC
المنهج	O
التجريبي	O
أي	O
أنها	O
تحاول	O
تفسير	O
الظواهر	O
الطبيعية	O
والقوانين	O
التي	O
تحكم	O
الكون	O
عن	O
طريق	O
نظريات	O
قابلة	O
للاختبار	O
. O
ويجري	O
تبادل	O
للملفات	O
سواء	O
كانت	O
تحتوي	O
على	O
الصوت	O
الصور	O
أو	O
أي	O
نوع	O
آخر	O
من	O
الملفات	O
وتدعم	O
العمل	O
المشترك	O
بين	O
أعضاء	O
الفريق	O
. O
المدرسة	O
الوحيدة	O
التي	O
كان	O
لها	O
ممثلون	O
في	O
الاجتماع	O
كانت	O
مدرسة	B-LOC
كارترهاوس	I-LOC
. O
الجدول	O
الدوري	O
للعناصر	O
الكيميائية	O
والذي	O
يعرف	O
أيضا	O
وهو	O
عرض	O
جدولي	O
للعناصر	O
الكيميائية	O
المعروفة	O
. O
17	O
مايو	O
2007	O
يوم	O
لن	O
تنساه	O
مدريد	B-LOC
حان	O
موعد	O
الجولة	O
الأخيرة	O
مدريد	B-LOC
يلاقي	O
أبطال	O
البليار	O
مايوركا	B-LOC
وبرشلونا	I-LOC
يقابل	O
متذيل	O
القائمة	O
خمناستيك	B-ORG
تاراغونيا	I-ORG
وبعد	O
45	O
دقيقة	O
إنتهى	O
الشوط	O
الأول	O
بتقدم	O
مايوركا	B-LOC
1	O
0	O
وتقدم	O
الكاتالونيين	B-PERS
على	O
ضيفهم	O
السهل	O
3	O
0	O
الشوط	O
الثاني	O
حمل	O
الكثير	O
بعد	O
إصابة	O
هداف	O
الدوري	B-MISC
الأسباني	I-MISC
وريال	B-ORG
مدريد	I-ORG
رود	B-PERS
فان	I-PERS
نستلروي	I-PERS
وبعد	O
خروج	O
ديفيد	B-PERS
بيكهام	I-PERS
النجم	O
الإنجليزي	O
كان	O
ريال	B-ORG
مدريد	I-ORG
تحت	O
الضغط	O
لكن	O
الأسباني	O
الصاعد	O
رييس	B-PERS
كان	O
لديه	O
كلام	O
آخر	O
فبعد	O
أن	O
دخل	O
التشكيلة	O
مكان	O
ديفيد	B-PERS
بيكام	I-PERS
قام	O
بتسجيل	O
هدف	O
التعادل	O
الذي	O
بث	O
الروح	O
الملكية	O
في	O
الدماء	O
البيضاء	O
ليكمل	O
البطل	O
المالي	O
مامادو	B-PERS
ديارا	I-PERS
المسيرة	O
بهدف	O
الدوري	O
الثاني	O
ويؤكد	O
رييس	B-PERS
بسهم	O
مسموم	O
في	O
الشباك	O
المايوركية	O
بأن	O
الدوري	O
أبيض	O
وأن	O
ريال	B-ORG
مدريد	I-ORG
هم	O
الأبطال	O
أو	O
الكامبيونس	O
كما	O
يحلو	O
للأسبان	B-PERS
. O
وقيمة	O
94€	O
مليون	O
يورو	B-MISC
أكثر	O
من	O
130	O
مليون	O
دولار	B-MISC
80£	O
مليون	O
جنيه	B-MISC
استرليني	I-MISC
التي	O
دفعت	O
لأجل	O
انتقال	O
كريستيانو	B-PERS
رونالدو	I-PERS
من	O
نادي	B-ORG
مانشستر	I-ORG
يونايتد	I-ORG
إلى	O
ريال	B-ORG
مدريد	I-ORG
موسم	O
2009	O
تعتبر	O
أعلى	O
قيمة	O
شراء	O
لاعب	O
في	O
تاريخ	O
كرة	O
القدم	O
. O
دمشق	B-LOC
هي	O
أقدم	O
عاصمة	O
في	O
العالم	O
وإحدى	O
بوابات	O
التاريخ	O
وأقدم	O
مدينة	O
مؤهولة	O
في	O
العالم	O
أيضا	O
عاصرت	O
كافة	O
الحضارات	O
منذ	O
بداية	O
التاريخ	O
الحضاري	O
الإنساني	O
ورد	O
ذكرها	O
في	O
أغلب	O
مخطوطات	O
الحضارات	O
القديمة	O
مخطوطات	O
مصرية	O
تعود	O
إلى	O
القرن	O
الخامس	O
عشر	O
قبل	O
الميلاد	O
ووثائق	O
آرامية	O
وآشورية	O
وأكادية	O
وحيثية	O
وبابلية	O
وفارسية	O
وفينيقية	O
ورومانية	O
ويونانية	O
وغيرهم	O
. O
أسوأ	O
الإصابات	O
التي	O
يمكن	O
أن	O
تحدث	O
للأعصاب	O
هي	O
الإصابات	O
الثانوية—أي	O
تلك	O
التي	O
تحدث	O
في	O
الساعات	O
التي	O
تلي	O
الإصابة	O
الأولية	O
حيث	O
يستجيب	O
الجسم	O
للإصابة	O
بقتل	O
المزيد	O
من	O
خلايا	O
الأعصاب	O
. O
سيتحول	O
الخوارج	B-PERS
لاحقا	O
إلى	O
ألد	O
خصوم	O
علي	B-PERS
كرم	O
الله	O
وجهه	O
الذي	O
سيهزمهم	O
بعدة	O
معارك	O
أهمها	O
معركة	O
النهروان	B-MISC
لكنه	O
في	O
النهاية	O
سيلقى	O
مصرعه	O
على	O
يد	O
رجل	O
منهم	O
يدعى	O
أبو	B-PERS
ملجم	I-PERS
. O
التوزيعة	O
النموذجية	O
تتضمن	O
دوما	O
النواة	O
لينكس	B-MISC
بعض	O
المكتبات	O
الحرة	O
و	O
الأدوات	O
الضرورية	O
الغلاف	O
shell	O
نظام	O
النوفذة	O
